# Data file generated by gp_save.m
# 
2863.9	7.8617	8.2917	8.7764	8.8076	8.6429	6.6407	5.0742	4.2336	4.0754
2874.7	7.9489	8.5263	8.9508	8.9562	8.771	6.7065	5.1177	4.2667	4.1045
2885.4	8.0623	8.7288	9.1056	9.0952	8.8986	6.7867	5.1773	4.3167	4.152
2896.2	8.173	8.9932	9.3318	9.3067	9.0956	6.9032	5.2612	4.3861	4.2188
2907	8.2255	9.1637	9.5096	9.4812	9.2599	6.9967	5.3269	4.4392	4.2679
2917.7	8.2932	9.276	9.6598	9.6379	9.4127	7.1036	5.4088	4.5096	4.337
2928.5	8.4728	9.3577	9.7891	9.7766	9.55	7.199	5.4797	4.5695	4.3957
2939.3	8.6694	9.3945	9.8821	9.8831	9.6588	7.2818	5.5425	4.6227	4.4475
2950	8.6859	9.3832	9.9514	9.9781	9.7646	7.3827	5.6231	4.6929	4.5177
2960.8	8.862	9.4275	10.048	10.085	9.8722	7.4816	5.7028	4.7621	4.5867
2971.6	8.9814	9.5921	10.162	10.184	9.964	7.5668	5.77	4.8195	4.6434
2982.3	9.1573	9.8076	10.337	10.355	10.136	7.7142	5.8874	4.9201	4.7431
2993.1	9.4121	10.077	10.552	10.557	10.327	7.8609	6.0009	5.0158	4.8371
3003.9	9.6349	10.469	10.808	10.773	10.521	7.9942	6.1009	5.0984	4.9171
3014.6	9.6984	10.767	11.016	10.959	10.694	8.1056	6.1843	5.1673	4.9843
3025.4	9.8718	10.987	11.222	11.16	10.888	8.2454	6.2917	5.2565	5.0712
3036.2	9.9544	11.189	11.449	11.387	11.109	8.3942	6.4	5.3434	5.1534
3046.9	9.8997	11.177	11.518	11.477	11.207	8.462	6.4484	5.3817	5.1897
3057.7	10.047	10.987	11.47	11.482	11.247	8.5235	6.4977	5.4227	5.2295
3068.5	10.174	10.757	11.402	11.478	11.281	8.5738	6.5333	5.4502	5.255
3079.2	10.269	10.456	11.244	11.378	11.213	8.5429	6.5085	5.4277	5.232
