# Data file generated by gp_save.m
# 
3316.1	0.93382	0.77133	0.93415	0.77136	0.93429	0.77134	0.93271	0.77022	0.93337	0.7708	0.91345	0.76607	0.92834	0.76603
3337.6	0.93417	0.77171	0.93451	0.77174	0.93465	0.77172	0.93296	0.77051	0.93363	0.77111	0.91363	0.7665	0.92838	0.76619
3359.2	0.93463	0.77221	0.93499	0.77224	0.93514	0.77222	0.93332	0.77092	0.93401	0.77153	0.91393	0.76705	0.92854	0.76646
3380.7	0.93522	0.77282	0.93558	0.77286	0.93574	0.77283	0.9338	0.77144	0.93451	0.77207	0.91436	0.76773	0.92881	0.76683
3402.2	0.93593	0.77354	0.93629	0.77358	0.93645	0.77356	0.93439	0.77207	0.93512	0.77272	0.91489	0.76851	0.9292	0.7673
3423.8	0.93673	0.77437	0.93709	0.77441	0.93726	0.77438	0.93509	0.7728	0.93583	0.77346	0.91554	0.76939	0.92969	0.76785
3445.3	0.93764	0.77528	0.938	0.77532	0.93816	0.7753	0.93588	0.77362	0.93664	0.7743	0.91628	0.77036	0.93029	0.76848
3466.8	0.93864	0.77628	0.93899	0.77632	0.93915	0.7763	0.93675	0.77453	0.93754	0.77522	0.91712	0.77143	0.93098	0.76918
3488.4	0.93972	0.77736	0.94006	0.7774	0.94022	0.77737	0.93772	0.77551	0.93852	0.77623	0.91804	0.77257	0.93176	0.76995
3509.9	0.94088	0.7785	0.9412	0.77854	0.94135	0.77852	0.93875	0.77656	0.93957	0.7773	0.91903	0.77377	0.93262	0.77077
3531.4	0.9421	0.7797	0.94239	0.77973	0.94255	0.77972	0.93985	0.77767	0.94069	0.77843	0.92008	0.77504	0.93356	0.77163
3553	0.94337	0.78095	0.94364	0.78098	0.94379	0.78096	0.94101	0.77883	0.94187	0.77961	0.92119	0.77635	0.93457	0.77253
3574.5	0.94468	0.78223	0.94493	0.78226	0.94508	0.78225	0.94221	0.78003	0.94309	0.78083	0.92233	0.77771	0.93563	0.77346
3596	0.94602	0.78354	0.94625	0.78356	0.94639	0.78356	0.94344	0.78126	0.94435	0.78208	0.92351	0.77909	0.93674	0.77441
3617.6	0.94739	0.78486	0.94759	0.78488	0.94772	0.78488	0.94471	0.78252	0.94563	0.78335	0.92471	0.78049	0.9379	0.77536
3639.1	0.94876	0.7862	0.94893	0.78621	0.94906	0.78622	0.94599	0.78378	0.94694	0.78464	0.92592	0.7819	0.93909	0.77631
3660.6	0.95014	0.78753	0.95028	0.78753	0.9504	0.78755	0.94728	0.78505	0.94825	0.78593	0.92713	0.7833	0.94031	0.77726
3682.2	0.9515	0.78884	0.95161	0.78885	0.95172	0.78887	0.94856	0.78631	0.94956	0.78721	0.92832	0.7847	0.94155	0.77818
3703.7	0.95285	0.79014	0.95293	0.79014	0.95303	0.79016	0.94984	0.78755	0.95086	0.78848	0.9295	0.78608	0.9428	0.77908
3725.2	0.95416	0.79141	0.95421	0.79139	0.9543	0.79143	0.95109	0.78877	0.95213	0.78972	0.93064	0.78743	0.94405	0.77994
3746.8	0.95544	0.79264	0.95546	0.79262	0.95554	0.79266	0.95232	0.78996	0.95339	0.79093	0.93174	0.78874	0.9453	0.78076
3768.3	0.95667	0.79382	0.95666	0.79379	0.95674	0.79384	0.95351	0.79112	0.9546	0.79211	0.93279	0.79	0.94654	0.78152
3789.8	0.95785	0.79495	0.95781	0.79491	0.95788	0.79497	0.95466	0.79222	0.95577	0.79324	0.93378	0.79122	0.94777	0.78224
3811.4	0.95897	0.79603	0.9589	0.79598	0.95897	0.79605	0.95575	0.79328	0.9569	0.79432	0.93471	0.79238	0.94897	0.78289
3832.9	0.96002	0.79704	0.95993	0.79698	0.95999	0.79706	0.9568	0.79428	0.95797	0.79535	0.93557	0.79347	0.95015	0.78348
3854.4	0.96101	0.79798	0.96089	0.79792	0.96094	0.798	0.95778	0.79522	0.95898	0.79631	0.93635	0.7945	0.9513	0.78399
3876	0.96192	0.79886	0.96178	0.79878	0.96183	0.79887	0.9587	0.7961	0.95993	0.79722	0.93705	0.79545	0.95242	0.78444
3897.5	0.96276	0.79966	0.9626	0.79957	0.96264	0.79967	0.95955	0.7969	0.96081	0.79805	0.93766	0.79633	0.95351	0.78481
3919	0.96351	0.80038	0.96334	0.80029	0.96337	0.8004	0.96033	0.79764	0.96162	0.79882	0.93819	0.79713	0.95455	0.7851
3940.6	0.96419	0.80103	0.964	0.80093	0.96403	0.80104	0.96105	0.79831	0.96236	0.79951	0.93862	0.79785	0.95556	0.78531
3962.1	0.96479	0.8016	0.96458	0.80149	0.96461	0.80161	0.96169	0.79891	0.96303	0.80014	0.93896	0.79849	0.95654	0.78545
3983.6	0.9653	0.80209	0.96509	0.80197	0.96512	0.8021	0.96225	0.79944	0.96362	0.80069	0.93921	0.79905	0.95747	0.78551
